116,640000,276253025,
116,1280000,559245279,
118,20000,4503572,
118,40000,11453207,
118,80000,24882544,
118,160000,52995960,
118,320000,124028200,
118,640000,265774872,
118,1280000,581942752,
120,20000,6522958,
120,40000,10218262,
120,80000,24594794,
120,160000,51841292,
120,320000,116538254,
120,640000,267915590,
120,1280000,586294567,
122,20000,4367211,
122,40000,10586655,
122,80000,22623427,
122,160000,48079274,
122,320000,123572198,
122,640000,261380536,
122,1280000,610364080,
124,20000,5432071,
124,40000,9529860,
124,80000,21745147,
124,160000,54167857,
124,320000,126902774,
124,640000,256960907,
124,1280000,658474145,
126,20000,5555236,
126,40000,9389466,
126,80000,24798236,
126,160000,49751893,
126,320000,121693205,
126,640000,266466573,
126,1280000,599751032,
128,20000,4470948,
128,40000,10838484,
128,80000,24057416,
128,160000,50128352,
128,320000,110021894,
128,640000,268198575,
128,1280000,553947370,
130,20000,4701148,
130,40000,9592907,
130,80000,20478678,
130,160000,47625105,
130,320000,114657795,
130,640000,278907296,
130,1280000,616043579,
132,20000,5235961,
132,40000,14119573,
132,80000,23522236,
132,160000,51353399,
132,320000,130883629,
132,640000,261676717,
132,1280000,604708773,
134,20000,5344464,
134,40000,9490638,
134,80000,27871852,
134,160000,52247808,
134,320000,159241541,
134,640000,274407756,
134,1280000,621274042,
136,20000,5755012,
136,40000,10459825,
136,80000,22733762,
136,160000,53213331,
136,320000,117626208,
136,640000,270502779,
136,1280000,619109865,
138,20000,5721655,
138,40000,12867400,
138,80000,26870773,
138,160000,58713583,
138,320000,131274017,
138,640000,308790103,
138,1280000,639712806,
140,20000,5882941,
140,40000,9793784,
140,80000,27817600,
140,160000,63917287,
140,320000,134976652,
140,640000,262855945,
140,1280000,669884464,
142,20000,5002095,
142,40000,9626998,
142,80000,28870365,
142,160000,54533318,
142,320000,121599732,
142,640000,340329400,
142,1280000,671055626,
144,20000,4771162,
144,40000,14019502,
144,80000,26578257,
144,160000,62235136,
144,320000,135198788,
144,640000,359244326,
144,1280000,663778653,
146,20000,6401260,
146,40000,14292956,
146,80000,30923108,
146,160000,62702502,
146,320000,141140746,
146,640000,341117872,
146,1280000,741815512,
148,20000,5231562,
148,40000,11935967,
148,80000,29652973,
148,160000,59850656,
148,320000,151008208,
148,640000,552310307,
148,1280000,739493713,
150,20000,7174703,
150,40000,12491308,
150,80000,27628821,
150,160000,62215709,
150,320000,176162008,
150,640000,389815902,
150,1280000,768560555,
152,20000,5597757,
152,40000,13668703,
152,80000,34905429,
152,160000,69771635,
152,320000,148110908,
152,640000,333596768,
152,1280000,668930304,
154,20000,5808529,
154,40000,14994189,
154,80000,24471263,
154,160000,62070551,
154,320000,152257816,
154,640000,340581227,
154,1280000,706450782,
156,20000,6297522,
156,40000,10510777,
156,80000,25297125,
156,160000,53608484,
156,320000,123112531,
156,640000,289138386,
156,1280000,606626987,
158,20000,4677321,
158,40000,11987653,
158,80000,23242183,
158,160000,51317842,
158,320000,118550309,
158,640000,276812031,
158,1280000,583204823,
160,20000,5471660,
160,40000,10873306,
160,80000,22501729,
160,160000,52469212,
160,320000,132867091,
160,640000,262607417,
160,1280000,589523606,
162,20000,4717277,
162,40000,12393436,
162,80000,27517753,
162,160000,53545435,
162,320000,123736784,
162,640000,295875050,
162,1280000,617137398,
164,20000,5161549,
164,40000,12037139,
164,80000,23816951,
164,160000,54112872,
164,320000,118282719,
164,640000,266108809,
164,1280000,621817653,
166,20000,5676201,
166,40000,11501960,
166,80000,27254929,
166,160000,56309674,
166,320000,104103031,
166,640000,233869747,
166,1280000,589669497,
168,20000,4867200,
168,40000,11968592,
168,80000,23574654,
168,160000,53759874,
168,320000,115173180,
168,640000,259498976,
168,1280000,595950891,
170,20000,4861336,
170,40000,10142750,
170,80000,23202961,
170,160000,51394088,
170,320000,119285630,
170,640000,283992967,
170,1280000,590448440,
172,20000,5874877,
172,40000,12963805,
172,80000,25848801,
172,160000,58389543,
172,320000,117477018,
172,640000,275396005,
172,1280000,587149022,
174,20000,4794988,
174,40000,10837750,
174,80000,25823141,
174,160000,54731261,
174,320000,125549430,
174,640000,263600064,
174,1280000,582892880,
176,20000,6967230,
176,40000,12747168,
176,80000,24588562,
176,160000,53501449,
176,320000,116456878,
176,640000,260723291,
176,1280000,594863670,
178,20000,4973869,
178,40000,10854245,
178,80000,24996545,
178,160000,50999301,
178,320000,122296565,
178,640000,267378211,
178,1280000,581181039,
180,20000,4960307,
180,40000,12380240,
180,80000,26126654,
180,160000,53172643,
180,320000,120827754,
180,640000,275841744,
180,1280000,578115120,
182,20000,4966905,
182,40000,12415063,
182,80000,23061101,
182,160000,52135640,
182,320000,120366619,
182,640000,268564403,
182,1280000,582411951,
184,20000,4843008,
184,40000,11166555,
184,80000,24470896,
184,160000,56831657,
184,320000,120089499,
184,640000,274269929,
184,1280000,589418037,
186,20000,5684998,
186,40000,13205736,
186,80000,24413713,
186,160000,57468007,
186,320000,121568207,
186,640000,268688667,
186,1280000,596322584,
188,20000,5597390,
188,40000,11517721,
188,80000,26812856,
188,160000,55630069,
188,320000,124239340,
188,640000,265976481,
188,1280000,593237238,
190,20000,5280315,
190,40000,12260374,
190,80000,27335939,
190,160000,55775594,
190,320000,119979898,
190,640000,276735787,
190,1280000,589823453,
192,20000,5595924,
192,40000,10950651,
192,80000,29013324,
192,160000,56263487,
192,320000,128049744,
192,640000,274819038,
192,1280000,582007634,
194,20000,6362403,
194,40000,11481065,
194,80000,27336306,
194,160000,54138532,
194,320000,126089741,
194,640000,267047939,
194,1280000,597256582,
196,20000,5062945,
196,40000,10891634,
196,80000,26089998,
196,160000,55187997,
196,320000,126191278,
196,640000,272282067,
196,1280000,610419063,
198,20000,5170713,
198,40000,11047790,
198,80000,26277676,
198,160000,53071472,
198,320000,127496603,
198,640000,276928964,
198,1280000,639509365,
200,20000,5966884,
200,40000,11940000,
200,80000,28955040,
200,160000,56189809,
200,320000,122533364,
200,640000,273017390,
200,1280000,608708322,
202,20000,5686465,
202,40000,12056567,
202,80000,25747996,
202,160000,57290592,
202,320000,123185476,
202,640000,275683022,
202,1280000,610920520,
204,20000,5106565,
204,40000,12004515,
204,80000,25224913,
204,160000,54763519,
204,320000,125451191,
204,640000,294021349,
204,1280000,609659916,
206,20000,5706993,
206,40000,11929736,
206,80000,27147893,
206,160000,54303117,
206,320000,122511003,
206,640000,285131139,
206,1280000,618087892,
208,20000,5375987,
208,40000,14126538,
208,80000,27581168,
208,160000,64221166,
208,320000,124749959,
208,640000,268547175,
208,1280000,633324744,
210,20000,5639545,
210,40000,13326335,
210,80000,24772943,
210,160000,56124194,
210,320000,131243959,
210,640000,276281251,
210,1280000,629333991,
212,20000,5460663,
212,40000,11480699,
212,80000,29068307,
212,160000,55818848,
212,320000,137052121,
212,640000,276957922,
212,1280000,619994744,
214,20000,5591159,
214,40000,12385372,
214,80000,29321968,
214,160000,59580134,
214,320000,126987816,
214,640000,276402583,
214,1280000,612480604,
216,20000,6025900,
216,40000,12835876,
216,80000,24417378,
216,160000,59228234,
216,320000,143876026,
216,640000,280112549,
216,1280000,617365033,
218,20000,5310373,
218,40000,11459072,
218,80000,27292685,
218,160000,57458110,
218,320000,140254401,
218,640000,296669754,
218,1280000,614572936,
220,20000,6617530,
220,40000,12994596,
220,80000,29525410,
220,160000,59998013,
220,320000,128596654,
220,640000,297540703,
220,1280000,616591589,
222,20000,5351794,
222,40000,11953562,
222,80000,27887247,
222,160000,59865318,
222,320000,130422128,
222,640000,291216056,
222,1280000,640795262,
224,20000,5256854,
224,40000,11702101,
224,80000,26982941,
224,160000,59949994,
224,320000,136449862,
224,640000,282418220,
224,1280000,632226526,
226,20000,5302675,
226,40000,13190707,
226,80000,27184183,
226,160000,57376001,
226,320000,129889148,
226,640000,282535519,
226,1280000,633498493,
228,20000,5770041,
228,40000,14670881,
228,80000,25969765,
228,160000,57403493,
228,320000,135625832,
228,640000,296386403,
228,1280000,710124459,
230,20000,5532876,
230,40000,15105990,
230,80000,28445887,
230,160000,61867475,
230,320000,138482444,
230,640000,297490485,
230,1280000,672344089,
232,20000,5624516,
232,40000,11727761,
232,80000,29837353,
232,160000,58590052,
232,320000,130225652,
232,640000,283092692,
232,1280000,667888171,
234,20000,5521145,
234,40000,13857849,
234,80000,28068695,
234,160000,59989949,
234,320000,130293832,
234,640000,286043510,
234,1280000,636217645,
236,20000,6485935,
236,40000,14236140,
236,80000,26197033,
236,160000,60834506,
236,320000,136202799,
236,640000,288298961,
236,1280000,633595266,
238,20000,8069113,
238,40000,12621070,
238,80000,28424992,
238,160000,62666212,
238,320000,136142316,
238,640000,291478514,
238,1280000,659803662,
240,20000,5601423,
240,40000,13908801,
240,80000,26202165,
240,160000,61582657,
240,320000,141144045,
240,640000,288070960,
240,1280000,639588542,
242,20000,6350674,
242,40000,13454998,
242,80000,29920929,
242,160000,59180949,
242,320000,138565653,
242,640000,298731661,
242,1280000,641434911,
244,20000,5589692,
244,40000,12534562,
244,80000,29280180,
244,160000,62100608,
244,320000,136450962,
244,640000,294954981,
244,1280000,657511188,
246,20000,6183888,
246,40000,14655485,
246,80000,28784222,
246,160000,60776956,
246,320000,134897108,
246,640000,298906511,
246,1280000,650503637,
248,20000,5781771,
248,40000,15957511,
248,80000,29819758,
248,160000,60329018,
248,320000,141836113,
248,640000,298091279,
248,1280000,641764817,
250,20000,5885508,
250,40000,14221844,
250,80000,30848329,
250,160000,61433467,
250,320000,134358264,
250,640000,303808535,
250,1280000,649577703,
252,20000,6439749,
252,40000,12493874,
252,80000,34874638,
252,160000,65585140,
252,320000,140633425,
252,640000,291768831,
252,1280000,636133336,
254,20000,5779571,
254,40000,13884241,
254,80000,29856047,
254,160000,61059208,
254,320000,135271734,
254,640000,298128668,
254,1280000,648327729,
256,20000,5535808,
256,40000,13390117,
256,80000,30152230,
256,160000,58108023,
256,320000,133927187,
256,640000,306872254,
256,1280000,659485854,
258,20000,7578654,
258,40000,12600543,
258,80000,28689283,
258,160000,61973412,
258,320000,156837266,
258,640000,301728300,
258,1280000,661427895,
260,20000,5858016,
260,40000,12396368,
260,80000,28978134,
260,160000,61368952,
260,320000,138101220,
260,640000,306725263,
260,1280000,685323657,
262,20000,5770041,
262,40000,12684852,
262,80000,28026541,
262,160000,60815445,
262,320000,133471918,
262,640000,300132658,
262,1280000,670672571,
264,20000,5712857,
264,40000,12504138,
264,80000,29243524,
264,160000,62758586,
264,320000,143660855,
264,640000,301407925,
264,1280000,676144963,
266,20000,6349207,
266,40000,12677521,
266,80000,28650794,
266,160000,62328610,
266,320000,142688368,
266,640000,304739600,
266,1280000,685746302,
268,20000,5664837,
268,40000,12475912,
268,80000,29602021,
268,160000,61186772,
268,320000,138639331,
268,640000,302715816,
268,1280000,662524280,
270,20000,6014170,
270,40000,13703526,
270,80000,30740927,
270,160000,61329363,
270,320000,145510890,
270,640000,306037594,
270,1280000,662430807,
272,20000,5933527,
272,40000,13902202,
272,80000,28894558,
272,160000,64538974,
272,320000,152785664,
272,640000,318320695,
272,1280000,692347704,
274,20000,6013804,
274,40000,16432575,
274,80000,28497205,
274,160000,61743211,
274,320000,142435807,
274,640000,314606697,
274,1280000,673432410,
276,20000,5976048,
276,40000,12848338,
276,80000,30249368,
276,160000,62893114,
276,320000,145345570,
276,640000,301825438,
276,1280000,693715344,
278,20000,8846590,
278,40000,15088028,
278,80000,27207277,
278,160000,70448308,
278,320000,147569131,
278,640000,312282697,
278,1280000,689640283,
280,20000,6503897,
280,40000,14269497,
280,80000,30535286,
280,160000,64946590,
280,320000,138950909,
280,640000,306382528,
280,1280000,698922713,
282,20000,6038731,
282,40000,13203903,
282,80000,30375831,
282,160000,68057962,
282,320000,139272383,
282,640000,301014238,
282,1280000,679508163,
284,20000,7682757,
284,40000,14174924,
284,80000,30906978,
284,160000,65694375,
284,320000,153545179,
284,640000,309073088,
284,1280000,676379196,
286,20000,6229709,
286,40000,14777550,
286,80000,33959335,
286,160000,64426807,
286,320000,143840470,
286,640000,312617368,
286,1280000,689430609,
288,20000,5942324,
288,40000,12880596,
288,80000,31827781,
288,160000,64640144,
288,320000,145655681,
288,640000,307138744,
288,1280000,679507430,
290,20000,6176557,
290,40000,15040008,
290,80000,27401554,
290,160000,66200230,
290,320000,141505474,
290,640000,307873332,
290,1280000,695790447,
292,20000,6363504,
292,40000,13140488,
292,80000,30110075,
292,160000,69229126,
292,320000,151721903,
292,640000,308599124,
292,1280000,717894458,
294,20000,6283593,
294,40000,13625082,
294,80000,30501562,
294,160000,64706859,
294,320000,151380268,
294,640000,304849202,
294,1280000,716566406,
296,20000,6080885,
296,40000,18640007,
296,80000,29181941,
296,160000,65296290,
296,320000,147535407,
296,640000,314292920,
296,1280000,688486714,
298,20000,7709149,
298,40000,13606021,
298,80000,31079996,
298,160000,66820452,
298,320000,159812276,
298,640000,310063903,
298,1280000,694038650,
300,20000,7988469,
300,40000,13619217,
300,80000,32540743,
300,160000,72318504,
300,320000,148213179,
300,640000,312569348,
300,1280000,688333858,
