2,20000,20148406,
2,40000,63944411,
2,80000,149326426,
2,160000,499284656,
2,320000,414997927,
2,640000,325190786,
2,1280000,592361523,
4,20000,3946399,
4,40000,8708762,
4,80000,19101873,
4,160000,43188247,
4,320000,104579927,
4,640000,240562056,
4,1280000,510552382,
6,20000,3837163,
6,40000,8445571,
6,80000,19520487,
6,160000,45058809,
6,320000,109408638,
6,640000,231209611,
6,1280000,493186909,
8,20000,4143608,
8,40000,8502755,
8,80000,19233470,
8,160000,41602869,
8,320000,137296251,
8,640000,260311643,
8,1280000,502554382,
10,20000,4543526,
10,40000,9333749,
10,80000,19730159,
10,160000,47062433,
10,320000,96631045,
10,640000,235669562,
10,1280000,520657376,
12,20000,4962873,
12,40000,8999445,
12,80000,18957449,
12,160000,43927235,
12,320000,97006771,
12,640000,226867694,
12,1280000,505824842,
14,20000,3718397,
14,40000,8701431,
14,80000,19878250,
14,160000,44680518,
14,320000,94127065,
14,640000,223990554,
14,1280000,509151385,
16,20000,3731227,
16,40000,8266323,
16,80000,19359933,
16,160000,44592910,
16,320000,102827397,
16,640000,236062516,
16,1280000,528228699,
18,20000,3666712,
18,40000,8662942,
18,80000,17932910,
18,160000,41938640,
18,320000,90824348,
18,640000,231799776,
18,1280000,483558444,
20,20000,4018245,
20,40000,8129229,
20,80000,18597852,
20,160000,40582363,
20,320000,94239966,
20,640000,216220556,
20,1280000,518814673,
22,20000,4349982,
22,40000,8462433,
22,80000,20419294,
22,160000,41601404,
22,320000,91630417,
22,640000,223649286,
22,1280000,504665775,
24,20000,3635554,
24,40000,8282085,
24,80000,18563396,
24,160000,41931676,
24,320000,93420702,
24,640000,211538835,
24,1280000,508657261,
26,20000,3648017,
26,40000,8071679,
26,80000,18433266,
26,160000,40573200,
26,320000,110614624,
26,640000,226241974,
26,1280000,495306366,
28,20000,3981955,
28,40000,8151223,
28,80000,19329508,
28,160000,40692332,
28,320000,94495826,
28,640000,217454400,
28,1280000,506827387,
30,20000,3788778,
30,40000,8118965,
30,80000,17568914,
30,160000,46514424,
30,320000,96075705,
30,640000,224448023,
30,1280000,492960741,
32,20000,3620892,
32,40000,8429442,
32,80000,18529305,
32,160000,41834170,
32,320000,91034388,
32,640000,221974101,
32,1280000,491056455,
34,20000,3688705,
34,40000,8848055,
34,80000,17739365,
34,160000,42366416,
34,320000,94093708,
34,640000,228954894,
34,1280000,485547406,
36,20000,3790976,
36,40000,8219403,
36,80000,18675562,
36,160000,41233742,
36,320000,93690491,
36,640000,230565197,
36,1280000,517350993,
38,20000,4098888,
38,40000,8343300,
38,80000,19097109,
38,160000,45654838,
38,320000,96965349,
38,640000,223497896,
38,1280000,477782172,
40,20000,3770082,
40,40000,8977085,
40,80000,18699756,
40,160000,41274064,
40,320000,91280717,
40,640000,213444954,
40,1280000,491597499,
42,20000,3827633,
42,40000,11162889,
42,80000,21525576,
42,160000,45570529,
42,320000,92639927,
42,640000,232867935,
42,1280000,503935952,
44,20000,3680275,
44,40000,8506420,
44,80000,18861409,
44,160000,41691211,
44,320000,93013086,
44,640000,219243587,
44,1280000,497450750,
46,20000,3653149,
46,40000,8767412,
46,80000,19710732,
46,160000,41311820,
46,320000,93194534,
46,640000,243709717,
46,1280000,488371760,
48,20000,3870520,
48,40000,8385456,
48,80000,18909062,
48,160000,41501699,
48,320000,91458499,
48,640000,222813893,
48,1280000,480286152,
50,20000,3705201,
50,40000,8672106,
50,80000,20981600,
50,160000,41258669,
50,320000,91692000,
50,640000,210803880,
50,1280000,511344155,
52,20000,3874919,
52,40000,9404496,
52,80000,18495214,
52,160000,41414824,
52,320000,92875625,
52,640000,247361767,
52,1280000,477442004,
54,20000,4812949,
54,40000,8512286,
54,80000,18953782,
54,160000,40744383,
54,320000,95516700,
54,640000,234258301,
54,1280000,499471602,
56,20000,4205924,
56,40000,8566169,
56,80000,19229804,
56,160000,41582343,
56,320000,95318756,
56,640000,253126676,
56,1280000,508810849,
58,20000,4360246,
58,40000,8466465,
58,80000,21760176,
58,160000,42627775,
58,320000,96065441,
58,640000,223936303,
58,1280000,524534128,
60,20000,3792443,
60,40000,9051863,
60,80000,18612514,
60,160000,42415536,
60,320000,96607952,
60,640000,233472395,
60,1280000,505457914,
62,20000,3914874,
62,40000,9120044,
62,80000,18619479,
62,160000,41380733,
62,320000,114420997,
62,640000,247228706,
62,1280000,561776385,
64,20000,5644677,
64,40000,9335948,
64,80000,20266439,
64,160000,43536847,
64,320000,93371216,
64,640000,251374513,
64,1280000,502985458,
66,20000,4017878,
66,40000,8442639,
66,80000,20149872,
66,160000,46280192,
66,320000,97458007,
66,640000,222352025,
66,1280000,523656581,
68,20000,3907543,
68,40000,10126621,
68,80000,19108838,
68,160000,41628529,
68,320000,93660799,
68,640000,224077796,
68,1280000,552353195,
70,20000,3851825,
70,40000,8783540,
70,80000,19767183,
70,160000,43150491,
70,320000,94223105,
70,640000,221614138,
70,1280000,515694137,
72,20000,4694183,
72,40000,8338169,
72,80000,19257662,
72,160000,44623334,
72,320000,101729912,
72,640000,228876082,
72,1280000,515556309,
74,20000,3823967,
74,40000,8807000,
74,80000,19177019,
74,160000,42716116,
74,320000,102916472,
74,640000,244152890,
74,1280000,541479889,
76,20000,4058566,
76,40000,9169530,
76,80000,19380827,
76,160000,42481883,
76,320000,105858492,
76,640000,224202427,
76,1280000,520309509,
78,20000,4423661,
78,40000,11606795,
78,80000,19445708,
78,160000,47740205,
78,320000,103628700,
78,640000,227172306,
78,1280000,524919384,
80,20000,3949698,
80,40000,8625920,
80,80000,23961377,
80,160000,42859808,
80,320000,103553189,
80,640000,238227793,
80,1280000,520353497,
82,20000,3877852,
82,40000,9502734,
82,80000,19304581,
82,160000,43410749,
82,320000,94600663,
82,640000,241934828,
82,1280000,506792197,
84,20000,3974257,
84,40000,9111613,
84,80000,19289553,
84,160000,43006066,
84,320000,98880999,
84,640000,240353116,
84,1280000,507034127,
86,20000,4202991,
86,40000,8799303,
86,80000,20545392,
86,160000,43245430,
86,320000,102622856,
86,640000,231871988,
86,1280000,534309217,
88,20000,3954829,
88,40000,8907806,
88,80000,19392190,
88,160000,51049154,
88,320000,101048476,
88,640000,257130991,
88,1280000,521654056,
90,20000,4158271,
90,40000,8807734,
90,80000,23860939,
90,160000,44798184,
90,320000,108093782,
90,640000,248548692,
90,1280000,514312934,
92,20000,4406433,
92,40000,9996859,
92,80000,21648009,
92,160000,51252228,
92,320000,102774612,
92,640000,234149067,
92,1280000,529214749,
94,20000,4146907,
94,40000,9919880,
94,80000,21404612,
94,160000,44149005,
94,320000,105384529,
94,640000,246850414,
94,1280000,541329598,
96,20000,4058932,
96,40000,9029503,
96,80000,20249943,
96,160000,45147517,
96,320000,103058330,
96,640000,233433906,
96,1280000,565274113,
98,20000,4116116,
98,40000,9302592,
98,80000,19819601,
98,160000,45445898,
98,320000,100618133,
98,640000,235611280,
98,1280000,529633361,
100,20000,4527031,
100,40000,9284263,
100,80000,21207768,
100,160000,44969002,
100,320000,117385011,
100,640000,228777845,
100,1280000,525273116,
102,20000,4549392,
102,40000,8845856,
102,80000,20379706,
102,160000,44844004,
102,320000,101926023,
102,640000,256306228,
102,1280000,506220362,
104,20000,4117216,
104,40000,8981117,
104,80000,20181030,
104,160000,47135746,
104,320000,99963088,
104,640000,238603519,
104,1280000,549786166,
106,20000,4093390,
106,40000,9611603,
106,80000,21139221,
106,160000,49225511,
106,320000,103718141,
106,640000,249423674,
106,1280000,523247864,
108,20000,4547193,
108,40000,9206919,
108,80000,20981967,
108,160000,44759329,
108,320000,102655480,
108,640000,244105603,
108,1280000,515378528,
110,20000,4265673,
110,40000,9986961,
110,80000,20225751,
110,160000,45519210,
110,320000,104308304,
110,640000,239328211,
110,1280000,555088475,
112,20000,4233783,
112,40000,9739532,
112,80000,22702971,
112,160000,51781542,
112,320000,123791768,
112,640000,247797975,
112,1280000,569937138,
114,20000,5295344,
114,40000,11478133,
114,80000,21808196,
114,160000,45598754,
114,320000,104292909,
114,640000,249765309,
114,1280000,539979553,
116,20000,4280703,
116,40000,10487317,
